from,to,category,category_A,NameSpace_A,ID_A,Name_A,category_B,NameSpace_B,ID_B,Name_B,PubMed,Source,Data_Source_Relationship
MeSH:D014652,GeneID:1636,Disease-Protein,Disease,MeSH,D014652,Vascular Diseases,Protein,GeneID,1636,ACE,,TTD,
MeSH:D014652,GeneID:2149,Disease-Protein,Disease,MeSH,D014652,Vascular Diseases,Protein,GeneID,2149,F2R,,TTD,
MeSH:D014652,GeneID:2158,Disease-Protein,Disease,MeSH,D014652,Vascular Diseases,Protein,GeneID,2158,F9,,TTD,
MeSH:D014652,GeneID:246,Disease-Protein,Disease,MeSH,D014652,Vascular Diseases,Protein,GeneID,246,ALOX15,,TTD,
MeSH:D014652,GeneID:247,Disease-Protein,Disease,MeSH,D014652,Vascular Diseases,Protein,GeneID,247,ALOX15B,,TTD,
MeSH:D014652,GeneID:3162,Disease-Protein,Disease,MeSH,D014652,Vascular Diseases,Protein,GeneID,3162,HMOX1,,TTD,
MeSH:D014652,GeneID:3717,Disease-Protein,Disease,MeSH,D014652,Vascular Diseases,Protein,GeneID,3717,JAK2,,TTD,
MeSH:D014652,GeneID:3725,Disease-Protein,Disease,MeSH,D014652,Vascular Diseases,Protein,GeneID,3725,JUN,,TTD,
MeSH:D014652,GeneID:3741,Disease-Protein,Disease,MeSH,D014652,Vascular Diseases,Protein,GeneID,3741,KCNA5,,TTD,
MeSH:D014652,GeneID:5139,Disease-Protein,Disease,MeSH,D014652,Vascular Diseases,Protein,GeneID,5139,PDE3A,,TTD,
MeSH:D014652,GeneID:6093,Disease-Protein,Disease,MeSH,D014652,Vascular Diseases,Protein,GeneID,6093,ROCK1,,TTD,
MeSH:D014652,GeneID:857,Disease-Protein,Disease,MeSH,D014652,Vascular Diseases,Protein,GeneID,857,CAV1,,TTD,
MeSH:D014652,GeneID:8654,Disease-Protein,Disease,MeSH,D014652,Vascular Diseases,Protein,GeneID,8654,PDE5A,,TTD,
MeSH:D014653,GeneID:3352,Disease-Protein,Disease,MeSH,D014653,Vascular Headaches,Protein,GeneID,3352,HTR1D,,TTD,
MeSH:D014657,GeneID:3553,Disease-Protein,Disease,MeSH,D014657,Vasculitis,Protein,GeneID,3553,IL1B,,TTD,
MeSH:D014717,GeneID:3752,Disease-Protein,Disease,MeSH,D014717,Vertigo,Protein,GeneID,3752,KCND3,,TTD,
MeSH:D014717,GeneID:8912,Disease-Protein,Disease,MeSH,D014717,Vertigo,Protein,GeneID,8912,CACNA1H,,TTD,
MeSH:D014802,GeneID:6010,Disease-Protein,Disease,MeSH,D014802,Vitamin A Deficiency,Protein,GeneID,6010,RHO,,TTD,
MeSH:D014806,GeneID:4548,Disease-Protein,Disease,MeSH,D014806,Vitamin B 12 Deficiency,Protein,GeneID,4548,MTR,,TTD,
MeSH:D014806,GeneID:4594,Disease-Protein,Disease,MeSH,D014806,Vitamin B 12 Deficiency,Protein,GeneID,4594,MUT,,TTD,
MeSH:D014808,GeneID:7421,Disease-Protein,Disease,MeSH,D014808,Vitamin D Deficiency,Protein,GeneID,7421,VDR,,TTD,
MeSH:D014813,GeneID:2677,Disease-Protein,Disease,MeSH,D014813,Vitamin K Deficiency,Protein,GeneID,2677,GGCX,,TTD,
MeSH:D014813,GeneID:316,Disease-Protein,Disease,MeSH,D014813,Vitamin K Deficiency,Protein,GeneID,316,AOX1,,TTD,
MeSH:D014820,GeneID:2847,Disease-Protein,Disease,MeSH,D014820,Vitiligo,Protein,GeneID,2847,MCHR1,,TTD,
MeSH:D014820,GeneID:7299,Disease-Protein,Disease,MeSH,D014820,Vitiligo,Protein,GeneID,7299,TYR,,TTD,
MeSH:D014839,GeneID:1132,Disease-Protein,Disease,MeSH,D014839,Vomiting,Protein,GeneID,1132,CHRM4,,TTD,
MeSH:D014839,GeneID:1813,Disease-Protein,Disease,MeSH,D014839,Vomiting,Protein,GeneID,1813,DRD2,,TTD,
MeSH:D014839,GeneID:3061,Disease-Protein,Disease,MeSH,D014839,Vomiting,Protein,GeneID,3061,HCRTR1,,TTD,
MeSH:D014839,GeneID:3062,Disease-Protein,Disease,MeSH,D014839,Vomiting,Protein,GeneID,3062,HCRTR2,,TTD,
MeSH:D014839,GeneID:3269,Disease-Protein,Disease,MeSH,D014839,Vomiting,Protein,GeneID,3269,HRH1,,TTD,
MeSH:D014839,GeneID:3352,Disease-Protein,Disease,MeSH,D014839,Vomiting,Protein,GeneID,3352,HTR1D,,TTD,
MeSH:D014839,GeneID:3359,Disease-Protein,Disease,MeSH,D014839,Vomiting,Protein,GeneID,3359,HTR3A,,TTD,
MeSH:D014839,GeneID:3362,Disease-Protein,Disease,MeSH,D014839,Vomiting,Protein,GeneID,3362,HTR6,,TTD,
MeSH:D014839,GeneID:6869,Disease-Protein,Disease,MeSH,D014839,Vomiting,Protein,GeneID,6869,TACR1,,TTD,
MeSH:D014839,GeneID:9970,Disease-Protein,Disease,MeSH,D014839,Vomiting,Protein,GeneID,9970,NR1I3,,TTD,
MeSH:D014842,GeneID:554,Disease-Protein,Disease,MeSH,D014842,von Willebrand Diseases,Protein,GeneID,554,AVPR2,,TTD,
MeSH:D014860,GeneID:3454,Disease-Protein,Disease,MeSH,D014860,Warts,Protein,GeneID,3454,IFNAR1,,TTD,
MeSH:D014860,GeneID:3455,Disease-Protein,Disease,MeSH,D014860,Warts,Protein,GeneID,3455,IFNAR2,,TTD,
MeSH:D015043,GeneID:3274,Disease-Protein,Disease,MeSH,D015043,Zollinger-Ellison Syndrome,Protein,GeneID,3274,HRH2,,TTD,
MeSH:D015179,GeneID:1435,Disease-Protein,Disease,MeSH,D015179,Colorectal Neoplasms,Protein,GeneID,1435,CSF1,,TTD,
MeSH:D015179,GeneID:1493,Disease-Protein,Disease,MeSH,D015179,Colorectal Neoplasms,Protein,GeneID,1493,CTLA4,,TTD,
MeSH:D015179,GeneID:1499,Disease-Protein,Disease,MeSH,D015179,Colorectal Neoplasms,Protein,GeneID,1499,CTNNB1,,TTD,
MeSH:D015179,GeneID:1956,Disease-Protein,Disease,MeSH,D015179,Colorectal Neoplasms,Protein,GeneID,1956,EGFR,,TTD,
MeSH:D015179,GeneID:2048,Disease-Protein,Disease,MeSH,D015179,Colorectal Neoplasms,Protein,GeneID,2048,EPHB2,,TTD,
MeSH:D015179,GeneID:2064,Disease-Protein,Disease,MeSH,D015179,Colorectal Neoplasms,Protein,GeneID,2064,ERBB2,,TTD,
MeSH:D015179,GeneID:2066,Disease-Protein,Disease,MeSH,D015179,Colorectal Neoplasms,Protein,GeneID,2066,ERBB4,,TTD,
MeSH:D015179,GeneID:207,Disease-Protein,Disease,MeSH,D015179,Colorectal Neoplasms,Protein,GeneID,207,AKT1,,TTD,
MeSH:D015179,GeneID:2322,Disease-Protein,Disease,MeSH,D015179,Colorectal Neoplasms,Protein,GeneID,2322,FLT3,,TTD,
MeSH:D015179,GeneID:2339,Disease-Protein,Disease,MeSH,D015179,Colorectal Neoplasms,Protein,GeneID,2339,FNTA,,TTD,
MeSH:D015179,GeneID:23411,Disease-Protein,Disease,MeSH,D015179,Colorectal Neoplasms,Protein,GeneID,23411,SIRT1,,TTD,
MeSH:D015179,GeneID:2984,Disease-Protein,Disease,MeSH,D015179,Colorectal Neoplasms,Protein,GeneID,2984,GUCY2C,,TTD,
MeSH:D015179,GeneID:3065,Disease-Protein,Disease,MeSH,D015179,Colorectal Neoplasms,Protein,GeneID,3065,HDAC1,,TTD,
MeSH:D015179,GeneID:3480,Disease-Protein,Disease,MeSH,D015179,Colorectal Neoplasms,Protein,GeneID,3480,IGF1R,,TTD,
MeSH:D015179,GeneID:3481,Disease-Protein,Disease,MeSH,D015179,Colorectal Neoplasms,Protein,GeneID,3481,IGF2,,TTD,
MeSH:D015179,GeneID:3484,Disease-Protein,Disease,MeSH,D015179,Colorectal Neoplasms,Protein,GeneID,3484,IGFBP1,,TTD,
MeSH:D015179,GeneID:3579,Disease-Protein,Disease,MeSH,D015179,Colorectal Neoplasms,Protein,GeneID,3579,CXCR2,,TTD,
MeSH:D015179,GeneID:3791,Disease-Protein,Disease,MeSH,D015179,Colorectal Neoplasms,Protein,GeneID,3791,KDR,,TTD,
MeSH:D015179,GeneID:4072,Disease-Protein,Disease,MeSH,D015179,Colorectal Neoplasms,Protein,GeneID,4072,EPCAM,,TTD,
MeSH:D015179,GeneID:4923,Disease-Protein,Disease,MeSH,D015179,Colorectal Neoplasms,Protein,GeneID,4923,NTSR1,,TTD,
MeSH:D015179,GeneID:4983,Disease-Protein,Disease,MeSH,D015179,Colorectal Neoplasms,Protein,GeneID,4983,OPHN1,,TTD,
MeSH:D015179,GeneID:51162,Disease-Protein,Disease,MeSH,D015179,Colorectal Neoplasms,Protein,GeneID,51162,EGFL7,,TTD,
MeSH:D015179,GeneID:5138,Disease-Protein,Disease,MeSH,D015179,Colorectal Neoplasms,Protein,GeneID,5138,PDE2A,,TTD,
MeSH:D015179,GeneID:5175,Disease-Protein,Disease,MeSH,D015179,Colorectal Neoplasms,Protein,GeneID,5175,PECAM1,,TTD,
MeSH:D015179,GeneID:54106,Disease-Protein,Disease,MeSH,D015179,Colorectal Neoplasms,Protein,GeneID,54106,TLR9,,TTD,
MeSH:D015179,GeneID:5582,Disease-Protein,Disease,MeSH,D015179,Colorectal Neoplasms,Protein,GeneID,5582,PRKCG,,TTD,
MeSH:D015179,GeneID:5743,Disease-Protein,Disease,MeSH,D015179,Colorectal Neoplasms,Protein,GeneID,5743,PTGS2,,TTD,
MeSH:D015179,GeneID:598,Disease-Protein,Disease,MeSH,D015179,Colorectal Neoplasms,Protein,GeneID,598,BCL2L1,,TTD,
MeSH:D015179,GeneID:6790,Disease-Protein,Disease,MeSH,D015179,Colorectal Neoplasms,Protein,GeneID,6790,AURKA,,TTD,
MeSH:D015179,GeneID:706,Disease-Protein,Disease,MeSH,D015179,Colorectal Neoplasms,Protein,GeneID,706,TSPO,,TTD,
MeSH:D015179,GeneID:7150,Disease-Protein,Disease,MeSH,D015179,Colorectal Neoplasms,Protein,GeneID,7150,TOP1,,TTD,
MeSH:D015179,GeneID:7298,Disease-Protein,Disease,MeSH,D015179,Colorectal Neoplasms,Protein,GeneID,7298,TYMS,,TTD,
MeSH:D015179,GeneID:7421,Disease-Protein,Disease,MeSH,D015179,Colorectal Neoplasms,Protein,GeneID,7421,VDR,,TTD,
MeSH:D015179,GeneID:7705,Disease-Protein,Disease,MeSH,D015179,Colorectal Neoplasms,Protein,GeneID,7705,ZNF146,,TTD,
MeSH:D015179,GeneID:771,Disease-Protein,Disease,MeSH,D015179,Colorectal Neoplasms,Protein,GeneID,771,CA12,,TTD,
MeSH:D015179,GeneID:8795,Disease-Protein,Disease,MeSH,D015179,Colorectal Neoplasms,Protein,GeneID,8795,TNFRSF10B,,TTD,
MeSH:D015179,GeneID:8797,Disease-Protein,Disease,MeSH,D015179,Colorectal Neoplasms,Protein,GeneID,8797,TNFRSF10A,,TTD,
MeSH:D015179,GeneID:8838,Disease-Protein,Disease,MeSH,D015179,Colorectal Neoplasms,Protein,GeneID,8838,WISP3,,TTD,
MeSH:D015179,GeneID:9759,Disease-Protein,Disease,MeSH,D015179,Colorectal Neoplasms,Protein,GeneID,9759,HDAC4,,TTD,
MeSH:D015210,GeneID:4159,Disease-Protein,Disease,MeSH,D015210,"Arthritis, Gouty",Protein,GeneID,4159,MC3R,,TTD,
MeSH:D015212,GeneID:1268,Disease-Protein,Disease,MeSH,D015212,Inflammatory Bowel Diseases,Protein,GeneID,1268,CNR1,,TTD,
MeSH:D015212,GeneID:132,Disease-Protein,Disease,MeSH,D015212,Inflammatory Bowel Diseases,Protein,GeneID,132,ADK,,TTD,
MeSH:D015212,GeneID:134,Disease-Protein,Disease,MeSH,D015212,Inflammatory Bowel Diseases,Protein,GeneID,134,ADORA1,,TTD,
MeSH:D015212,GeneID:140,Disease-Protein,Disease,MeSH,D015212,Inflammatory Bowel Diseases,Protein,GeneID,140,ADORA3,,TTD,
MeSH:D015212,GeneID:1723,Disease-Protein,Disease,MeSH,D015212,Inflammatory Bowel Diseases,Protein,GeneID,1723,DHODH,,TTD,
MeSH:D015212,GeneID:240,Disease-Protein,Disease,MeSH,D015212,Inflammatory Bowel Diseases,Protein,GeneID,240,ALOX5,,TTD,
MeSH:D015212,GeneID:29851,Disease-Protein,Disease,MeSH,D015212,Inflammatory Bowel Diseases,Protein,GeneID,29851,ICOS,,TTD,
MeSH:D015212,GeneID:3458,Disease-Protein,Disease,MeSH,D015212,Inflammatory Bowel Diseases,Protein,GeneID,3458,IFNG,,TTD,
MeSH:D015212,GeneID:3605,Disease-Protein,Disease,MeSH,D015212,Inflammatory Bowel Diseases,Protein,GeneID,3605,IL17A,,TTD,
MeSH:D015212,GeneID:3614,Disease-Protein,Disease,MeSH,D015212,Inflammatory Bowel Diseases,Protein,GeneID,3614,IMPDH1,,TTD,
MeSH:D015212,GeneID:3627,Disease-Protein,Disease,MeSH,D015212,Inflammatory Bowel Diseases,Protein,GeneID,3627,CXCL10,,TTD,
MeSH:D015212,GeneID:3676,Disease-Protein,Disease,MeSH,D015212,Inflammatory Bowel Diseases,Protein,GeneID,3676,ITGA4,,TTD,
MeSH:D015212,GeneID:4882,Disease-Protein,Disease,MeSH,D015212,Inflammatory Bowel Diseases,Protein,GeneID,4882,NPR2,,TTD,
MeSH:D015212,GeneID:5024,Disease-Protein,Disease,MeSH,D015212,Inflammatory Bowel Diseases,Protein,GeneID,5024,P2RX3,,TTD,
MeSH:D015212,GeneID:5468,Disease-Protein,Disease,MeSH,D015212,Inflammatory Bowel Diseases,Protein,GeneID,5468,PPARG,,TTD,
MeSH:D015212,GeneID:5742,Disease-Protein,Disease,MeSH,D015212,Inflammatory Bowel Diseases,Protein,GeneID,5742,PTGS1,,TTD,
MeSH:D015212,GeneID:5970,Disease-Protein,Disease,MeSH,D015212,Inflammatory Bowel Diseases,Protein,GeneID,5970,RELA,,TTD,
MeSH:D015212,GeneID:6300,Disease-Protein,Disease,MeSH,D015212,Inflammatory Bowel Diseases,Protein,GeneID,6300,MAPK12,,TTD,
MeSH:D015212,GeneID:6868,Disease-Protein,Disease,MeSH,D015212,Inflammatory Bowel Diseases,Protein,GeneID,6868,ADAM17,,TTD,
MeSH:D015212,GeneID:6916,Disease-Protein,Disease,MeSH,D015212,Inflammatory Bowel Diseases,Protein,GeneID,6916,TBXAS1,,TTD,
MeSH:D015212,GeneID:7124,Disease-Protein,Disease,MeSH,D015212,Inflammatory Bowel Diseases,Protein,GeneID,7124,TNF,,TTD,
MeSH:D015212,GeneID:7850,Disease-Protein,Disease,MeSH,D015212,Inflammatory Bowel Diseases,Protein,GeneID,7850,IL1R2,,TTD,
MeSH:D015212,GeneID:8174,Disease-Protein,Disease,MeSH,D015212,Inflammatory Bowel Diseases,Protein,GeneID,8174,MADCAM1,,TTD,
MeSH:D015228,GeneID:3156,Disease-Protein,Disease,MeSH,D015228,Hypertriglyceridemia,Protein,GeneID,3156,HMGCR,,TTD,
MeSH:D015228,GeneID:4547,Disease-Protein,Disease,MeSH,D015228,Hypertriglyceridemia,Protein,GeneID,4547,MTTP,,TTD,
MeSH:D015352,GeneID:5029,Disease-Protein,Disease,MeSH,D015352,Dry Eye Syndromes,Protein,GeneID,5029,P2RY2,,TTD,
MeSH:D015352,GeneID:5734,Disease-Protein,Disease,MeSH,D015352,Dry Eye Syndromes,Protein,GeneID,5734,PTGER4,,TTD,
MeSH:D015355,GeneID:10003,Disease-Protein,Disease,MeSH,D015355,"Glaucoma, Neovascular",Protein,GeneID,10003,NAALAD2,,TTD,
MeSH:D015355,GeneID:1135,Disease-Protein,Disease,MeSH,D015355,"Glaucoma, Neovascular",Protein,GeneID,1135,CHRNA2,,TTD,
MeSH:D015355,GeneID:153,Disease-Protein,Disease,MeSH,D015355,"Glaucoma, Neovascular",Protein,GeneID,153,ADRB1,,TTD,
MeSH:D015355,GeneID:154,Disease-Protein,Disease,MeSH,D015355,"Glaucoma, Neovascular",Protein,GeneID,154,ADRB2,,TTD,
MeSH:D015355,GeneID:43,Disease-Protein,Disease,MeSH,D015355,"Glaucoma, Neovascular",Protein,GeneID,43,ACHE,,TTD,
MeSH:D015355,GeneID:5029,Disease-Protein,Disease,MeSH,D015355,"Glaucoma, Neovascular",Protein,GeneID,5029,P2RY2,,TTD,
MeSH:D015355,GeneID:554,Disease-Protein,Disease,MeSH,D015355,"Glaucoma, Neovascular",Protein,GeneID,554,AVPR2,,TTD,
MeSH:D015355,GeneID:5737,Disease-Protein,Disease,MeSH,D015355,"Glaucoma, Neovascular",Protein,GeneID,5737,PTGFR,,TTD,
MeSH:D015355,GeneID:6093,Disease-Protein,Disease,MeSH,D015355,"Glaucoma, Neovascular",Protein,GeneID,6093,ROCK1,,TTD,
MeSH:D015355,GeneID:759,Disease-Protein,Disease,MeSH,D015355,"Glaucoma, Neovascular",Protein,GeneID,759,CA1,,TTD,
MeSH:D015355,GeneID:760,Disease-Protein,Disease,MeSH,D015355,"Glaucoma, Neovascular",Protein,GeneID,760,CA2,,TTD,
MeSH:D015355,GeneID:762,Disease-Protein,Disease,MeSH,D015355,"Glaucoma, Neovascular",Protein,GeneID,762,CA4,,TTD,
MeSH:D015427,GeneID:213,Disease-Protein,Disease,MeSH,D015427,Reperfusion Injury,Protein,GeneID,213,ALB,,TTD,
MeSH:D015427,GeneID:5580,Disease-Protein,Disease,MeSH,D015427,Reperfusion Injury,Protein,GeneID,5580,PRKCD,,TTD,
MeSH:D015427,GeneID:6347,Disease-Protein,Disease,MeSH,D015427,Reperfusion Injury,Protein,GeneID,6347,CCL2,,TTD,
MeSH:D015431,GeneID:2194,Disease-Protein,Disease,MeSH,D015431,Weight Loss,Protein,GeneID,2194,FASN,,TTD,
MeSH:D015448,GeneID:4860,Disease-Protein,Disease,MeSH,D015448,"Leukemia, B-Cell",Protein,GeneID,4860,PNP,,TTD,
MeSH:D015451,GeneID:100,Disease-Protein,Disease,MeSH,D015451,"Leukemia, Lymphocytic, Chronic, B-Cell",Protein,GeneID,100,ADA,,TTD,
MeSH:D015451,GeneID:1017,Disease-Protein,Disease,MeSH,D015451,"Leukemia, Lymphocytic, Chronic, B-Cell",Protein,GeneID,1017,CDK2,,TTD,
MeSH:D015451,GeneID:1025,Disease-Protein,Disease,MeSH,D015451,"Leukemia, Lymphocytic, Chronic, B-Cell",Protein,GeneID,1025,CDK9,,TTD,
MeSH:D015451,GeneID:1043,Disease-Protein,Disease,MeSH,D015451,"Leukemia, Lymphocytic, Chronic, B-Cell",Protein,GeneID,1043,CD52,,TTD,
MeSH:D015451,GeneID:2322,Disease-Protein,Disease,MeSH,D015451,"Leukemia, Lymphocytic, Chronic, B-Cell",Protein,GeneID,2322,FLT3,,TTD,
MeSH:D015451,GeneID:331,Disease-Protein,Disease,MeSH,D015451,"Leukemia, Lymphocytic, Chronic, B-Cell",Protein,GeneID,331,XIAP,,TTD,
MeSH:D015451,GeneID:5141,Disease-Protein,Disease,MeSH,D015451,"Leukemia, Lymphocytic, Chronic, B-Cell",Protein,GeneID,5141,PDE4A,,TTD,
MeSH:D015451,GeneID:5142,Disease-Protein,Disease,MeSH,D015451,"Leukemia, Lymphocytic, Chronic, B-Cell",Protein,GeneID,5142,PDE4B,,TTD,
MeSH:D015451,GeneID:5582,Disease-Protein,Disease,MeSH,D015451,"Leukemia, Lymphocytic, Chronic, B-Cell",Protein,GeneID,5582,PRKCG,,TTD,
MeSH:D015451,GeneID:596,Disease-Protein,Disease,MeSH,D015451,"Leukemia, Lymphocytic, Chronic, B-Cell",Protein,GeneID,596,BCL2,,TTD,
MeSH:D015451,GeneID:599,Disease-Protein,Disease,MeSH,D015451,"Leukemia, Lymphocytic, Chronic, B-Cell",Protein,GeneID,599,BCL2L2,,TTD,
MeSH:D015451,GeneID:7852,Disease-Protein,Disease,MeSH,D015451,"Leukemia, Lymphocytic, Chronic, B-Cell",Protein,GeneID,7852,CXCR4,,TTD,
MeSH:D015451,GeneID:931,Disease-Protein,Disease,MeSH,D015451,"Leukemia, Lymphocytic, Chronic, B-Cell",Protein,GeneID,931,MS4A1,,TTD,
MeSH:D015451,GeneID:983,Disease-Protein,Disease,MeSH,D015451,"Leukemia, Lymphocytic, Chronic, B-Cell",Protein,GeneID,983,CDK1,,TTD,
MeSH:D015452,GeneID:4860,Disease-Protein,Disease,MeSH,D015452,Precursor B-Cell Lymphoblastic Leukemia-Lymphoma,Protein,GeneID,4860,PNP,,TTD,
MeSH:D015458,GeneID:1503,Disease-Protein,Disease,MeSH,D015458,"Leukemia, T-Cell",Protein,GeneID,1503,CTPS1,,TTD,
MeSH:D015458,GeneID:4507,Disease-Protein,Disease,MeSH,D015458,"Leukemia, T-Cell",Protein,GeneID,4507,MTAP,,TTD,
MeSH:D015458,GeneID:5588,Disease-Protein,Disease,MeSH,D015458,"Leukemia, T-Cell",Protein,GeneID,5588,PRKCQ,,TTD,
MeSH:D015464,GeneID:3320,Disease-Protein,Disease,MeSH,D015464,"Leukemia, Myelogenous, Chronic, BCR-ABL Positive",Protein,GeneID,3320,HSP90AA1,,TTD,
MeSH:D015470,GeneID:100,Disease-Protein,Disease,MeSH,D015470,"Leukemia, Myeloid, Acute",Protein,GeneID,100,ADA,,TTD,
MeSH:D015470,GeneID:1017,Disease-Protein,Disease,MeSH,D015470,"Leukemia, Myeloid, Acute",Protein,GeneID,1017,CDK2,,TTD,
MeSH:D015470,GeneID:2321,Disease-Protein,Disease,MeSH,D015470,"Leukemia, Myeloid, Acute",Protein,GeneID,2321,FLT1,,TTD,
MeSH:D015470,GeneID:2322,Disease-Protein,Disease,MeSH,D015470,"Leukemia, Myeloid, Acute",Protein,GeneID,2322,FLT3,,TTD,
MeSH:D015470,GeneID:2339,Disease-Protein,Disease,MeSH,D015470,"Leukemia, Myeloid, Acute",Protein,GeneID,2339,FNTA,,TTD,
MeSH:D015470,GeneID:2350,Disease-Protein,Disease,MeSH,D015470,"Leukemia, Myeloid, Acute",Protein,GeneID,2350,FOLR2,,TTD,
MeSH:D015470,GeneID:3065,Disease-Protein,Disease,MeSH,D015470,"Leukemia, Myeloid, Acute",Protein,GeneID,3065,HDAC1,,TTD,
MeSH:D015470,GeneID:3320,Disease-Protein,Disease,MeSH,D015470,"Leukemia, Myeloid, Acute",Protein,GeneID,3320,HSP90AA1,,TTD,
MeSH:D015470,GeneID:3563,Disease-Protein,Disease,MeSH,D015470,"Leukemia, Myeloid, Acute",Protein,GeneID,3563,IL3RA,,TTD,
MeSH:D015470,GeneID:3791,Disease-Protein,Disease,MeSH,D015470,"Leukemia, Myeloid, Acute",Protein,GeneID,3791,KDR,,TTD,
MeSH:D015470,GeneID:4914,Disease-Protein,Disease,MeSH,D015470,"Leukemia, Myeloid, Acute",Protein,GeneID,4914,NTRK1,,TTD,
MeSH:D015470,GeneID:5244,Disease-Protein,Disease,MeSH,D015470,"Leukemia, Myeloid, Acute",Protein,GeneID,5244,ABCB4,,TTD,
MeSH:D015470,GeneID:5347,Disease-Protein,Disease,MeSH,D015470,"Leukemia, Myeloid, Acute",Protein,GeneID,5347,PLK1,,TTD,
MeSH:D015470,GeneID:5582,Disease-Protein,Disease,MeSH,D015470,"Leukemia, Myeloid, Acute",Protein,GeneID,5582,PRKCG,,TTD,
MeSH:D015470,GeneID:5979,Disease-Protein,Disease,MeSH,D015470,"Leukemia, Myeloid, Acute",Protein,GeneID,5979,RET,,TTD,
MeSH:D015470,GeneID:673,Disease-Protein,Disease,MeSH,D015470,"Leukemia, Myeloid, Acute",Protein,GeneID,673,BRAF,,TTD,
MeSH:D015470,GeneID:6790,Disease-Protein,Disease,MeSH,D015470,"Leukemia, Myeloid, Acute",Protein,GeneID,6790,AURKA,,TTD,
MeSH:D015470,GeneID:7153,Disease-Protein,Disease,MeSH,D015470,"Leukemia, Myeloid, Acute",Protein,GeneID,7153,TOP2A,,TTD,
MeSH:D015470,GeneID:7155,Disease-Protein,Disease,MeSH,D015470,"Leukemia, Myeloid, Acute",Protein,GeneID,7155,TOP2B,,TTD,
MeSH:D015470,GeneID:9212,Disease-Protein,Disease,MeSH,D015470,"Leukemia, Myeloid, Acute",Protein,GeneID,9212,AURKB,,TTD,
MeSH:D015470,GeneID:945,Disease-Protein,Disease,MeSH,D015470,"Leukemia, Myeloid, Acute",Protein,GeneID,945,CD33,,TTD,
MeSH:D015535,GeneID:7124,Disease-Protein,Disease,MeSH,D015535,"Arthritis, Psoriatic",Protein,GeneID,7124,TNF,,TTD,
MeSH:D015658,GeneID:1234,Disease-Protein,Disease,MeSH,D015658,HIV Infections,Protein,GeneID,1234,CCR5,,TTD,
MeSH:D015658,GeneID:7852,Disease-Protein,Disease,MeSH,D015658,HIV Infections,Protein,GeneID,7852,CXCR4,,TTD,
MeSH:D015658,GeneID:920,Disease-Protein,Disease,MeSH,D015658,HIV Infections,Protein,GeneID,920,CD4,,TTD,
MeSH:D015663,GeneID:1513,Disease-Protein,Disease,MeSH,D015663,"Osteoporosis, Postmenopausal",Protein,GeneID,1513,CTSK,,TTD,
MeSH:D015663,GeneID:2099,Disease-Protein,Disease,MeSH,D015663,"Osteoporosis, Postmenopausal",Protein,GeneID,2099,ESR1,,TTD,
MeSH:D015663,GeneID:2224,Disease-Protein,Disease,MeSH,D015663,"Osteoporosis, Postmenopausal",Protein,GeneID,2224,FDPS,,TTD,
MeSH:D015663,GeneID:367,Disease-Protein,Disease,MeSH,D015663,"Osteoporosis, Postmenopausal",Protein,GeneID,367,AR,,TTD,
MeSH:D015663,GeneID:5746,Disease-Protein,Disease,MeSH,D015663,"Osteoporosis, Postmenopausal",Protein,GeneID,5746,PTH2R,,TTD,
MeSH:D015663,GeneID:799,Disease-Protein,Disease,MeSH,D015663,"Osteoporosis, Postmenopausal",Protein,GeneID,799,CALCR,,TTD,
MeSH:D015663,GeneID:8600,Disease-Protein,Disease,MeSH,D015663,"Osteoporosis, Postmenopausal",Protein,GeneID,8600,TNFSF11,,TTD,
MeSH:D015812,GeneID:10003,Disease-Protein,Disease,MeSH,D015812,"Glaucoma, Angle-Closure",Protein,GeneID,10003,NAALAD2,,TTD,
MeSH:D015812,GeneID:1135,Disease-Protein,Disease,MeSH,D015812,"Glaucoma, Angle-Closure",Protein,GeneID,1135,CHRNA2,,TTD,
MeSH:D015812,GeneID:153,Disease-Protein,Disease,MeSH,D015812,"Glaucoma, Angle-Closure",Protein,GeneID,153,ADRB1,,TTD,
MeSH:D015812,GeneID:154,Disease-Protein,Disease,MeSH,D015812,"Glaucoma, Angle-Closure",Protein,GeneID,154,ADRB2,,TTD,
MeSH:D015812,GeneID:43,Disease-Protein,Disease,MeSH,D015812,"Glaucoma, Angle-Closure",Protein,GeneID,43,ACHE,,TTD,
MeSH:D015812,GeneID:5029,Disease-Protein,Disease,MeSH,D015812,"Glaucoma, Angle-Closure",Protein,GeneID,5029,P2RY2,,TTD,
MeSH:D015812,GeneID:554,Disease-Protein,Disease,MeSH,D015812,"Glaucoma, Angle-Closure",Protein,GeneID,554,AVPR2,,TTD,
MeSH:D015812,GeneID:5737,Disease-Protein,Disease,MeSH,D015812,"Glaucoma, Angle-Closure",Protein,GeneID,5737,PTGFR,,TTD,
MeSH:D015812,GeneID:6093,Disease-Protein,Disease,MeSH,D015812,"Glaucoma, Angle-Closure",Protein,GeneID,6093,ROCK1,,TTD,
MeSH:D015812,GeneID:759,Disease-Protein,Disease,MeSH,D015812,"Glaucoma, Angle-Closure",Protein,GeneID,759,CA1,,TTD,
MeSH:D015812,GeneID:760,Disease-Protein,Disease,MeSH,D015812,"Glaucoma, Angle-Closure",Protein,GeneID,760,CA2,,TTD,
