XID,category,NameSpace,ID,Name
PubChemCID:3380,Drug,PubChemCID,3380,Flunitrazepam
PubChemCID:3385,Drug,PubChemCID,3385,Fluorouracil
PubChemCID:3386,Drug,PubChemCID,3386,Fluoxetine
PubChemCID:3388,Drug,PubChemCID,3388,fluphenazine depot
PubChemCID:33887,Drug,PubChemCID,33887,Almitrine
PubChemCID:3393,Drug,PubChemCID,3393,Flurazepam
PubChemCID:3394,Drug,PubChemCID,3394,Flurbiprofen
PubChemCID:3396,Drug,PubChemCID,3396,Fluspirilene
PubChemCID:3397,Drug,PubChemCID,3397,Flutamide
PubChemCID:34040,Drug,PubChemCID,34040,Nicergoline
PubChemCID:3406,Drug,PubChemCID,3406,fomepizole
PubChemCID:3410,Drug,PubChemCID,3410,formoterol
PubChemCID:34312,Drug,PubChemCID,34312,oxcarbazepine
PubChemCID:34359,Drug,PubChemCID,34359,Carbidopa
PubChemCID:3440,Drug,PubChemCID,3440,Furosemide
PubChemCID:3446,Drug,PubChemCID,3446,gabapentin
PubChemCID:3448,Drug,PubChemCID,3448,gaboxadol
PubChemCID:3454,Drug,PubChemCID,3454,Ganciclovir
PubChemCID:3463,Drug,PubChemCID,3463,Gemfibrozil
PubChemCID:34633,Drug,PubChemCID,34633,Moricizine
PubChemCID:3467,Drug,PubChemCID,3467,Gentamicins
PubChemCID:34698,Drug,PubChemCID,34698,Teniposide
PubChemCID:3475,Drug,PubChemCID,3475,Gliclazide
PubChemCID:34756,Drug,PubChemCID,34756,S-Adenosylmethionine
PubChemCID:3476,Drug,PubChemCID,3476,glimepiride
PubChemCID:3478,Drug,PubChemCID,3478,Glipizide
PubChemCID:34869,Drug,PubChemCID,34869,amineptin
PubChemCID:3487,Drug,PubChemCID,3487,Glutethimide
PubChemCID:3488,Drug,PubChemCID,3488,Glyburide
PubChemCID:3494,Drug,PubChemCID,3494,Glycopyrrolate
PubChemCID:3510,Drug,PubChemCID,3510,Granisetron
PubChemCID:3516,Drug,PubChemCID,3516,Guaifenesin
PubChemCID:3518,Drug,PubChemCID,3518,Guanethidine
PubChemCID:3519,Drug,PubChemCID,3519,Guanfacine
PubChemCID:35370,Drug,PubChemCID,35370,Zidovudine
PubChemCID:3559,Drug,PubChemCID,3559,Haloperidol
PubChemCID:3562,Drug,PubChemCID,3562,Halothane
PubChemCID:3599,Drug,PubChemCID,3599,miltefosine
PubChemCID:3608,Drug,PubChemCID,3608,Hexobarbital
PubChemCID:36294,Drug,PubChemCID,36294,Tobramycin
PubChemCID:36314,Drug,PubChemCID,36314,Paclitaxel
PubChemCID:36339,Drug,PubChemCID,36339,Etomidate
PubChemCID:3637,Drug,PubChemCID,3637,Hydralazine
PubChemCID:3639,Drug,PubChemCID,3639,Hydrochlorothiazide
PubChemCID:36462,Drug,PubChemCID,36462,Etoposide
PubChemCID:3652,Drug,PubChemCID,3652,Hydroxychloroquine
PubChemCID:36523,Drug,PubChemCID,36523,Gonadotropin-Releasing Hormone
PubChemCID:3657,Drug,PubChemCID,3657,Hydroxyurea
PubChemCID:3658,Drug,PubChemCID,3658,Hydroxyzine
PubChemCID:3671,Drug,PubChemCID,3671,ibudilast
PubChemCID:3672,Drug,PubChemCID,3672,Ibuprofen
PubChemCID:3675,Drug,PubChemCID,3675,Phenelzine
PubChemCID:3676,Drug,PubChemCID,3676,Lidocaine
PubChemCID:3677,Drug,PubChemCID,3677,Mephentermine
PubChemCID:3678,Drug,PubChemCID,3678,alverine
PubChemCID:36811,Drug,PubChemCID,36811,Dobutamine
PubChemCID:3690,Drug,PubChemCID,3690,Ifosfamide
PubChemCID:36921,Drug,PubChemCID,36921,Ticarcillin
PubChemCID:3696,Drug,PubChemCID,3696,Imipramine
PubChemCID:3702,Drug,PubChemCID,3702,Indapamide
PubChemCID:3715,Drug,PubChemCID,3715,Indomethacin
PubChemCID:37393,Drug,PubChemCID,37393,halofantrine
PubChemCID:37464,Drug,PubChemCID,37464,Penbutolol
PubChemCID:3749,Drug,PubChemCID,3749,irbesartan
PubChemCID:37542,Drug,PubChemCID,37542,Ribavirin
PubChemCID:3759,Drug,PubChemCID,3759,Isocarboxazid
PubChemCID:3762,Drug,PubChemCID,3762,Isoetharine
PubChemCID:3763,Drug,PubChemCID,3763,Isoflurane
PubChemCID:37632,Drug,PubChemCID,37632,adinazolam
PubChemCID:3767,Drug,PubChemCID,3767,Isoniazid
PubChemCID:37720,Drug,PubChemCID,37720,Pentosan Sulfuric Polyester
PubChemCID:37768,Drug,PubChemCID,37768,Amikacin
PubChemCID:3779,Drug,PubChemCID,3779,Isoproterenol
PubChemCID:3784,Drug,PubChemCID,3784,Isradipine
PubChemCID:38022,Drug,PubChemCID,38022,ganaxolone
PubChemCID:3821,Drug,PubChemCID,3821,Ketamine
PubChemCID:3822,Drug,PubChemCID,3822,Ketanserin
PubChemCID:3825,Drug,PubChemCID,3825,Ketoprofen
PubChemCID:3826,Drug,PubChemCID,3826,Ketorolac
PubChemCID:3827,Drug,PubChemCID,3827,Ketotifen
PubChemCID:383414,Drug,PubChemCID,383414,Octreotide
PubChemCID:38521,Drug,PubChemCID,38521,guanadrel
PubChemCID:3869,Drug,PubChemCID,3869,Labetalol
PubChemCID:387447,Drug,PubChemCID,387447,bortezomib
PubChemCID:3878,Drug,PubChemCID,3878,lamotrigine
PubChemCID:3883,Drug,PubChemCID,3883,Lansoprazole
PubChemCID:38853,Drug,PubChemCID,38853,Methyldopa
PubChemCID:38904,Drug,PubChemCID,38904,Carboplatin
PubChemCID:38945,Drug,PubChemCID,38945,Tocainide
PubChemCID:3899,Drug,PubChemCID,3899,leflunomide
PubChemCID:3902,Drug,PubChemCID,3902,letrozole
PubChemCID:39042,Drug,PubChemCID,39042,Bezafibrate
PubChemCID:3911,Drug,PubChemCID,3911,Enantone (TN)
PubChemCID:39147,Drug,PubChemCID,39147,Nadolol
PubChemCID:39186,Drug,PubChemCID,39186,Diltiazem
PubChemCID:3922,Drug,PubChemCID,3922,LG 100268
PubChemCID:392622,Drug,PubChemCID,392622,Ritonavir
PubChemCID:39468,Drug,PubChemCID,39468,Levobunolol
PubChemCID:3948,Drug,PubChemCID,3948,lomefloxacin
PubChemCID:3950,Drug,PubChemCID,3950,Lomustine
PubChemCID:39507,Drug,PubChemCID,39507,rimexolone
PubChemCID:3955,Drug,PubChemCID,3955,Loperamide
PubChemCID:39562,Drug,PubChemCID,39562,lonidamine
PubChemCID:3957,Drug,PubChemCID,3957,Loratadine
PubChemCID:3958,Drug,PubChemCID,3958,Lorazepam
PubChemCID:3961,Drug,PubChemCID,3961,Losartan
PubChemCID:3964,Drug,PubChemCID,3964,Loxapine
PubChemCID:3973,Drug,PubChemCID,3973,2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one
PubChemCID:39765,Drug,PubChemCID,39765,Vecuronium Bromide
PubChemCID:39836,Drug,PubChemCID,39836,NG-Nitroarginine Methyl Ester
PubChemCID:39941,Drug,PubChemCID,39941,benoxaprofen
PubChemCID:4004,Drug,PubChemCID,4004,Malathion
PubChemCID:4011,Drug,PubChemCID,4011,Maprotiline
PubChemCID:4020,Drug,PubChemCID,4020,Mazindol
PubChemCID:4021,Drug,PubChemCID,4021,phenylmethylpyrazolone
PubChemCID:4030,Drug,PubChemCID,4030,Mebendazole
PubChemCID:4031,Drug,PubChemCID,4031,mebeverine
PubChemCID:4032,Drug,PubChemCID,4032,Mecamylamine
PubChemCID:40326,Drug,PubChemCID,40326,Permethrin
PubChemCID:4033,Drug,PubChemCID,4033,Mechlorethamine
PubChemCID:4034,Drug,PubChemCID,4034,Meclizine
PubChemCID:4037,Drug,PubChemCID,4037,Meclofenamic Acid
PubChemCID:40400,Drug,PubChemCID,40400,AC1L23NL
PubChemCID:4044,Drug,PubChemCID,4044,Mefenamic Acid
PubChemCID:4046,Drug,PubChemCID,4046,Mefloquine
PubChemCID:4053,Drug,PubChemCID,4053,Melphalan
PubChemCID:4054,Drug,PubChemCID,4054,Memantine
PubChemCID:4055,Drug,PubChemCID,4055,Vitamin K 3
PubChemCID:4057,Drug,PubChemCID,4057,mepenzolic acid
PubChemCID:4058,Drug,PubChemCID,4058,Meperidine
PubChemCID:4060,Drug,PubChemCID,4060,Mephenytoin
PubChemCID:4062,Drug,PubChemCID,4062,Mepivacaine
PubChemCID:40632,Drug,PubChemCID,40632,pirfenidone
PubChemCID:4064,Drug,PubChemCID,4064,Meprobamate
PubChemCID:4066,Drug,PubChemCID,4066,mequitazine
PubChemCID:40703,Drug,PubChemCID,40703,pinaverium
PubChemCID:4075,Drug,PubChemCID,4075,Mesalamine
PubChemCID:4078,Drug,PubChemCID,4078,Mesoridazine
PubChemCID:40839,Drug,PubChemCID,40839,Vindesine
PubChemCID:4086,Drug,PubChemCID,4086,Metaproterenol
PubChemCID:4091,Drug,PubChemCID,4091,Metformin
PubChemCID:4095,Drug,PubChemCID,4095,Methadone
PubChemCID:4097,Drug,PubChemCID,4097,methantheline
PubChemCID:40973,Drug,PubChemCID,40973,Desogestrel
PubChemCID:40976,Drug,PubChemCID,40976,3-keto-desogestrel
PubChemCID:4100,Drug,PubChemCID,4100,Methazolamide
PubChemCID:4107,Drug,PubChemCID,4107,Methocarbamol
PubChemCID:4114,Drug,PubChemCID,4114,Methoxsalen
PubChemCID:4116,Drug,PubChemCID,4116,Methoxyflurane
PubChemCID:4118151,Drug,PubChemCID,4118151,1-(benzofurazan-5-ylcarbonyl)piperidine
PubChemCID:4121,Drug,PubChemCID,4121,Methyclothiazide
PubChemCID:4158,Drug,PubChemCID,4158,Methylphenidate
PubChemCID:4162,Drug,PubChemCID,4162,methyprylon
PubChemCID:4167,Drug,PubChemCID,4167,methixene
PubChemCID:4168,Drug,PubChemCID,4168,Metoclopramide
PubChemCID:41684,Drug,PubChemCID,41684,nitazoxanide
PubChemCID:41693,Drug,PubChemCID,41693,Sufentanil
PubChemCID:4170,Drug,PubChemCID,4170,Metolazone
PubChemCID:4171,Drug,PubChemCID,4171,Metoprolol
PubChemCID:4173,Drug,PubChemCID,4173,Metronidazole
PubChemCID:4174,Drug,PubChemCID,4174,Metyrapone
PubChemCID:41744,Drug,PubChemCID,41744,valrubicin
PubChemCID:4178,Drug,PubChemCID,4178,Mexiletine
PubChemCID:41781,Drug,PubChemCID,41781,torsemide
PubChemCID:4184,Drug,PubChemCID,4184,Mianserin
PubChemCID:41867,Drug,PubChemCID,41867,Epirubicin
PubChemCID:4189,Drug,PubChemCID,4189,Miconazole
PubChemCID:4192,Drug,PubChemCID,4192,Midazolam
PubChemCID:4195,Drug,PubChemCID,4195,Midodrine
PubChemCID:4197,Drug,PubChemCID,4197,Milrinone
PubChemCID:4199,Drug,PubChemCID,4199,minaprine
PubChemCID:4201,Drug,PubChemCID,4201,Minoxidil
PubChemCID:4205,Drug,PubChemCID,4205,mirtazapine
PubChemCID:4211,Drug,PubChemCID,4211,Mitotane
PubChemCID:42113,Drug,PubChemCID,42113,desflurane
PubChemCID:4212,Drug,PubChemCID,4212,Mitoxantrone
PubChemCID:4235,Drug,PubChemCID,4235,Moclobemide
PubChemCID:4236,Drug,PubChemCID,4236,modafinil
PubChemCID:4261,Drug,PubChemCID,4261,entinostat
PubChemCID:42611257,Drug,PubChemCID,42611257,PLX4032
PubChemCID:42890,Drug,PubChemCID,42890,Idarubicin
PubChemCID:43157,Drug,PubChemCID,43157,5-ethynyluracil
PubChemCID:4350931,Drug,PubChemCID,4350931,LE 300
PubChemCID:43672,Drug,PubChemCID,43672,Piperacillin
PubChemCID:4369359,Drug,PubChemCID,4369359,sitagliptin
PubChemCID:4369524,Drug,PubChemCID,4369524,tanaproget
PubChemCID:4380,Drug,PubChemCID,4380,Clorgyline
PubChemCID:43815,Drug,PubChemCID,43815,Paroxetine
PubChemCID:439153,Drug,PubChemCID,439153,NAD
PubChemCID:439174,Drug,PubChemCID,439174,Acetylglucosamine
PubChemCID:439201,Drug,PubChemCID,439201,Bradykinin
PubChemCID:439213,Drug,PubChemCID,439213,Glucosamine
PubChemCID:439260,Drug,PubChemCID,439260,Norepinephrine
PubChemCID:439302,Drug,PubChemCID,439302,Oxytocin
PubChemCID:439501,Drug,PubChemCID,439501,Ouabain
PubChemCID:439542,Drug,PubChemCID,439542,bacitracins
PubChemCID:439693,Drug,PubChemCID,439693,Pentostatin
PubChemCID:4409,Drug,PubChemCID,4409,nabumetone
PubChemCID:44093,Drug,PubChemCID,44093,Captopril
PubChemCID:441074,Drug,PubChemCID,441074,Quinidine
PubChemCID:441130,Drug,PubChemCID,441130,meropenem
PubChemCID:441203,Drug,PubChemCID,441203,Cisplatin
PubChemCID:441233,Drug,PubChemCID,441233,Tranylcypromine
PubChemCID:441278,Drug,PubChemCID,441278,Pentazocine
PubChemCID:441281,Drug,PubChemCID,441281,Prestwick_892
PubChemCID:441289,Drug,PubChemCID,441289,Pancuronium
PubChemCID:441290,Drug,PubChemCID,441290,rocuronium
PubChemCID:441300,Drug,PubChemCID,441300,abacavir
PubChemCID:441306,Drug,PubChemCID,441306,Netilmicin
PubChemCID:441314,Drug,PubChemCID,441314,miglitol
PubChemCID:441335,Drug,PubChemCID,441335,mometasone furoate
PubChemCID:441341,Drug,PubChemCID,441341,etiracetam
PubChemCID:441350,Drug,PubChemCID,441350,alpha-Methyltyrosine
PubChemCID:441401,Drug,PubChemCID,441401,linezolid
PubChemCID:44146714,Drug,PubChemCID,44146714,glargine
PubChemCID:44148156,Drug,PubChemCID,44148156,tanespimycin
PubChemCID:44148935,Drug,PubChemCID,44148935,UNII-9KCW39P2EI
PubChemCID:44176380,Drug,PubChemCID,44176380,Vitamin B 12
PubChemCID:44185,Drug,PubChemCID,44185,Cefoperazone
PubChemCID:4421,Drug,PubChemCID,4421,Nalidixic Acid
PubChemCID:443368,Drug,PubChemCID,443368,Tetrodotoxin
PubChemCID:4436,Drug,PubChemCID,4436,Naphazoline
PubChemCID:443872,Drug,PubChemCID,443872,eplerenone
PubChemCID:443879,Drug,PubChemCID,443879,tolterodine
PubChemCID:443884,Drug,PubChemCID,443884,Ergonovine
PubChemCID:443894,Drug,PubChemCID,443894,tolvaptan
PubChemCID:443940,Drug,PubChemCID,443940,Droxidopa
PubChemCID:443955,Drug,PubChemCID,443955,vinpocetine
PubChemCID:443958,Drug,PubChemCID,443958,amcinonide
PubChemCID:443980,Drug,PubChemCID,443980,flumethasone pivalate
PubChemCID:444,Drug,PubChemCID,444,Bupropion
PubChemCID:4440,Drug,PubChemCID,4440,naratriptan
PubChemCID:444007,Drug,PubChemCID,444007,Pentagastrin
PubChemCID:444008,Drug,PubChemCID,444008,tibolone
PubChemCID:444020,Drug,PubChemCID,444020,voglibose
PubChemCID:444025,Drug,PubChemCID,444025,loteprednol etabonate
PubChemCID:444031,Drug,PubChemCID,444031,darifenacin
PubChemCID:444033,Drug,PubChemCID,444033,ciclesonide
PubChemCID:444036,Drug,PubChemCID,444036,fluticasone
PubChemCID:444254,Drug,PubChemCID,444254,Acarbose
PubChemCID:444412,Drug,PubChemCID,444412,5-methyltetrahydrofolate
PubChemCID:444499,Drug,PubChemCID,444499,forodesine
PubChemCID:444732,Drug,PubChemCID,444732,trichostatin A
PubChemCID:444795,Drug,PubChemCID,444795,Tretinoin
PubChemCID:4449,Drug,PubChemCID,4449,nefazodone
PubChemCID:445354,Drug,PubChemCID,445354,Vitamin A
PubChemCID:4456,Drug,PubChemCID,4456,Neostigmine
PubChemCID:445647,Drug,PubChemCID,445647,MolPort-027-950-906
PubChemCID:446156,Drug,PubChemCID,446156,cerivastatin
PubChemCID:446157,Drug,PubChemCID,446157,rosuvastatin
PubChemCID:4463,Drug,PubChemCID,4463,Nevirapine
PubChemCID:446541,Drug,PubChemCID,446541,Mycophenolic Acid
PubChemCID:446596,Drug,PubChemCID,446596,Mupirocin
PubChemCID:446987,Drug,PubChemCID,446987,Fosfomycin
PubChemCID:4474,Drug,PubChemCID,4474,Nicardipine
PubChemCID:447451,Drug,PubChemCID,447451,cethromycin
PubChemCID:4485,Drug,PubChemCID,4485,Nifedipine
PubChemCID:448537,Drug,PubChemCID,448537,Diethylstilbestrol
PubChemCID:4488,Drug,PubChemCID,4488,Niflumic Acid
PubChemCID:449156,Drug,PubChemCID,449156,FIDARESTAT(STEREOISOMER)
PubChemCID:449171,Drug,PubChemCID,449171,alitretinoin
PubChemCID:449193,Drug,PubChemCID,449193,Roflumilast
PubChemCID:4493,Drug,PubChemCID,4493,nilutamide
PubChemCID:4495,Drug,PubChemCID,4495,nimesulide
PubChemCID:4497,Drug,PubChemCID,4497,Nimodipine
PubChemCID:4499,Drug,PubChemCID,4499,Nisoldipine
PubChemCID:4506,Drug,PubChemCID,4506,Nitrazepam
PubChemCID:4507,Drug,PubChemCID,4507,Nitrendipine
PubChemCID:4510,Drug,PubChemCID,4510,Nitroglycerin
PubChemCID:451415,Drug,PubChemCID,451415,Aclarubicin
PubChemCID:451668,Drug,PubChemCID,451668,decitabine
PubChemCID:4528,Drug,PubChemCID,4528,Nomifensine
PubChemCID:4539,Drug,PubChemCID,4539,Norfloxacin
PubChemCID:4543,Drug,PubChemCID,4543,Nortriptyline
PubChemCID:456199,Drug,PubChemCID,456199,PA-824
PubChemCID:456201,Drug,PubChemCID,456201,Ketoconazole
PubChemCID:456256,Drug,PubChemCID,456256,Cefotaxime
PubChemCID:457954,Drug,PubChemCID,457954,tiazofurin
PubChemCID:4583,Drug,PubChemCID,4583,Ofloxacin
PubChemCID:4585,Drug,PubChemCID,4585,olanzapine
PubChemCID:4594,Drug,PubChemCID,4594,Omeprazole
PubChemCID:4595,Drug,PubChemCID,4595,Ondansetron
PubChemCID:4601,Drug,PubChemCID,4601,Orphenadrine
PubChemCID:4612,Drug,PubChemCID,4612,Oxamniquine
PubChemCID:4615,Drug,PubChemCID,4615,oxatomide
PubChemCID:4616,Drug,PubChemCID,4616,Oxazepam
PubChemCID:4631,Drug,PubChemCID,4631,Oxprenolol
PubChemCID:4633,Drug,PubChemCID,4633,benoxinate
PubChemCID:4634,Drug,PubChemCID,4634,oxybutynin
PubChemCID:4636,Drug,PubChemCID,4636,Oxymetazoline
PubChemCID:464205,Drug,PubChemCID,464205,tenofovir
PubChemCID:4659569,Drug,PubChemCID,4659569,tolcapone
PubChemCID:4674,Drug,PubChemCID,4674,pamidronate
PubChemCID:4679,Drug,PubChemCID,4679,pantoprazole
PubChemCID:4680,Drug,PubChemCID,4680,Papaverine
PubChemCID:46861544,Drug,PubChemCID,46861544,GYKI 47261
PubChemCID:4688,Drug,PubChemCID,4688,Pargyline
PubChemCID:46936176,Drug,PubChemCID,46936176,Ivermectine
PubChemCID:46936242,Drug,PubChemCID,46936242,1973-04-01
PubChemCID:46936262,Drug,PubChemCID,46936262,SureCN259162
PubChemCID:46936377,Drug,PubChemCID,46936377,geldanamycin
PubChemCID:46936484,Drug,PubChemCID,46936484,Sucrose
PubChemCID:46936510,Drug,PubChemCID,46936510,calyculin A
PubChemCID:46936553,Drug,PubChemCID,46936553,EPO 906
PubChemCID:46936889,Drug,PubChemCID,46936889,Fotemustina
PubChemCID:47319,Drug,PubChemCID,47319,Atracurium
PubChemCID:4735,Drug,PubChemCID,4735,Pentamidine
PubChemCID:4737,Drug,PubChemCID,4737,Pentobarbital
PubChemCID:4740,Drug,PubChemCID,4740,Pentoxifylline
PubChemCID:4746,Drug,PubChemCID,4746,Perhexiline
PubChemCID:4747,Drug,PubChemCID,4747,periciazine
PubChemCID:47472,Drug,PubChemCID,47472,butoconazole
PubChemCID:4748,Drug,PubChemCID,4748,Perphenazine
PubChemCID:47528,Drug,PubChemCID,47528,Nicorandil
PubChemCID:4753,Drug,PubChemCID,4753,phenacemide
PubChemCID:4760,Drug,PubChemCID,4760,Phenindione
PubChemCID:4761,Drug,PubChemCID,4761,Pheniramine
PubChemCID:4762,Drug,PubChemCID,4762,Phenmetrazine
PubChemCID:4763,Drug,PubChemCID,4763,Phenobarbital
PubChemCID:4768,Drug,PubChemCID,4768,Phenoxybenzamine
PubChemCID:4771,Drug,PubChemCID,4771,Phentermine
PubChemCID:477468,Drug,PubChemCID,477468,micafungin
PubChemCID:4781,Drug,PubChemCID,4781,Phenylbutazone
PubChemCID:47811,Drug,PubChemCID,47811,Pergolide
PubChemCID:47938,Drug,PubChemCID,47938,fenoxaprop ethyl
PubChemCID:48041,Drug,PubChemCID,48041,Encainide
PubChemCID:4812,Drug,PubChemCID,4812,Vitamin K 1
PubChemCID:4826,Drug,PubChemCID,4826,Pinacidil
PubChemCID:4828,Drug,PubChemCID,4828,Pindolol
PubChemCID:4829,Drug,PubChemCID,4829,pioglitazone
PubChemCID:4842,Drug,PubChemCID,4842,Pipobroman
PubChemCID:4845,Drug,PubChemCID,4845,pirbuterol
PubChemCID:4848,Drug,PubChemCID,4848,Pirenzepine
PubChemCID:4868,Drug,PubChemCID,4868,Polymyxin B
PubChemCID:4870,Drug,PubChemCID,4870,Polythiazide
PubChemCID:4873,Drug,PubChemCID,4873,Potassium Chloride
PubChemCID:4875,Drug,PubChemCID,4875,Potassium Iodide
PubChemCID:4883,Drug,PubChemCID,4883,Practolol
PubChemCID:4890,Drug,PubChemCID,4890,Prazepam
PubChemCID:4891,Drug,PubChemCID,4891,Praziquantel
PubChemCID:4893,Drug,PubChemCID,4893,Prazosin
PubChemCID:4906,Drug,PubChemCID,4906,Prilocaine
PubChemCID:4908,Drug,PubChemCID,4908,Primaquine
PubChemCID:4909,Drug,PubChemCID,4909,Primidone
PubChemCID:4911,Drug,PubChemCID,4911,Probenecid
PubChemCID:4912,Drug,PubChemCID,4912,Probucol
PubChemCID:4913,Drug,PubChemCID,4913,Procainamide
PubChemCID:4914,Drug,PubChemCID,4914,Procaine
PubChemCID:4915,Drug,PubChemCID,4915,Procarbazine
PubChemCID:4917,Drug,PubChemCID,4917,Prochlorperazine
PubChemCID:4919,Drug,PubChemCID,4919,Procyclidine
PubChemCID:4926,Drug,PubChemCID,4926,Promazine
PubChemCID:4927,Drug,PubChemCID,4927,Promethazine
PubChemCID:4932,Drug,PubChemCID,4932,Propafenone
PubChemCID:4934,Drug,PubChemCID,4934,Propantheline
PubChemCID:4935,Drug,PubChemCID,4935,proxymetacaine
PubChemCID:493570,Drug,PubChemCID,493570,Riboflavin
PubChemCID:4940,Drug,PubChemCID,4940,propiomazine
PubChemCID:4943,Drug,PubChemCID,4943,Propofol
PubChemCID:4946,Drug,PubChemCID,4946,Propranolol
PubChemCID:4976,Drug,PubChemCID,4976,Protriptyline
PubChemCID:4991,Drug,PubChemCID,4991,Pyridostigmine Bromide
PubChemCID:4992,Drug,PubChemCID,4992,Pyrilamine
PubChemCID:4993,Drug,PubChemCID,4993,Pyrimethamine
PubChemCID:4999,Drug,PubChemCID,4999,quazepam
PubChemCID:5002,Drug,PubChemCID,5002,quetiapine
PubChemCID:50192,Drug,PubChemCID,50192,Pipecuronium
PubChemCID:5029,Drug,PubChemCID,5029,Rabeprazole
PubChemCID:5035,Drug,PubChemCID,5035,Raloxifene
PubChemCID:5042,Drug,PubChemCID,5042,rebamipide
PubChemCID:50599,Drug,PubChemCID,50599,Didanosine
PubChemCID:5070,Drug,PubChemCID,5070,Riluzole
PubChemCID:5071,Drug,PubChemCID,5071,Rimantadine
PubChemCID:5073,Drug,PubChemCID,5073,Risperidone
PubChemCID:5078,Drug,PubChemCID,5078,rizatriptan
PubChemCID:5090,Drug,PubChemCID,5090,rofecoxib
PubChemCID:50942,Drug,PubChemCID,50942,doxofylline
PubChemCID:5095,Drug,PubChemCID,5095,ropinirole
PubChemCID:51081,Drug,PubChemCID,51081,Pefloxacin
PubChemCID:51151,Drug,PubChemCID,51151,Mitoxantrone
PubChemCID:51263,Drug,PubChemCID,51263,Alfentanil
PubChemCID:5152,Drug,PubChemCID,5152,salmeterol
PubChemCID:5160,Drug,PubChemCID,5160,sarpogrelate
PubChemCID:5161,Drug,PubChemCID,5161,salicylsalicylic acid
PubChemCID:51634,Drug,PubChemCID,51634,miglustat
PubChemCID:516892,Drug,PubChemCID,516892,Sodium Bicarbonate
PubChemCID:5184,Drug,PubChemCID,5184,Scopolamine Hydrobromide
PubChemCID:5186,Drug,PubChemCID,5186,scriptaid
PubChemCID:518740,Drug,PubChemCID,518740,arsenic trioxide
PubChemCID:5193,Drug,PubChemCID,5193,Secobarbital
PubChemCID:5206,Drug,PubChemCID,5206,sevoflurane
PubChemCID:5210,Drug,PubChemCID,5210,sibutramine
PubChemCID:5212,Drug,PubChemCID,5212,sildenafil
PubChemCID:5215,Drug,PubChemCID,5215,Sulfadiazine
PubChemCID:52195,Drug,PubChemCID,52195,indecainide
PubChemCID:522325,Drug,PubChemCID,522325,Dipyrone
PubChemCID:52421,Drug,PubChemCID,52421,prednicarbate
PubChemCID:5245,Drug,PubChemCID,5245,risedronic acid
PubChemCID:5248,Drug,PubChemCID,5248,Sodium Tetradecyl Sulfate
PubChemCID:5253,Drug,PubChemCID,5253,Sotalol
PubChemCID:5277135,Drug,PubChemCID,5277135,JTK 303
PubChemCID:5280343,Drug,PubChemCID,5280343,Quercetin
PubChemCID:5280360,Drug,PubChemCID,5280360,Dinoprostone
PubChemCID:5280452,Drug,PubChemCID,5280452,CID 5280452
PubChemCID:5280453,Drug,PubChemCID,5280453,Calcitriol
PubChemCID:5280483,Drug,PubChemCID,5280483,Vitamin K 1
PubChemCID:5280581,Drug,PubChemCID,5280581,"8,11,14-Eicosatrienoic Acid"
PubChemCID:5280723,Drug,PubChemCID,5280723,Alprostadil
PubChemCID:5280793,Drug,PubChemCID,5280793,Ergocalciferols
PubChemCID:5280934,Drug,PubChemCID,5280934,alpha-Linolenic Acid
PubChemCID:5280954,Drug,PubChemCID,5280954,rescinnamine
PubChemCID:5280961,Drug,PubChemCID,5280961,Genistein
PubChemCID:5280962,Drug,PubChemCID,5280962,CID 5280962
PubChemCID:5280965,Drug,PubChemCID,5280965,Amphotericin B
PubChemCID:5280972,Drug,PubChemCID,5280972,CID 5280972
PubChemCID:5280980,Drug,PubChemCID,5280980,Clavulanic Acid
PubChemCID:5281010,Drug,PubChemCID,5281010,Dihydrotachysterol
PubChemCID:5281011,Drug,PubChemCID,5281011,CID 5281011
PubChemCID:5281021,Drug,PubChemCID,5281021,CID 5281021
PubChemCID:5281037,Drug,PubChemCID,5281037,eprosartan
PubChemCID:5281040,Drug,PubChemCID,5281040,montelukast
PubChemCID:5281042,Drug,PubChemCID,5281042,mivacurium
PubChemCID:5281071,Drug,PubChemCID,5281071,olopatadine
PubChemCID:5281077,Drug,PubChemCID,5281077,Ethchlorvynol
PubChemCID:5281078,Drug,PubChemCID,5281078,mycophenolate mofetil
PubChemCID:5281081,Drug,PubChemCID,5281081,entacapone
PubChemCID:5281086,Drug,PubChemCID,5281086,oxantel pamoate
PubChemCID:5281104,Drug,PubChemCID,5281104,paricalcitol
PubChemCID:5281106,Drug,PubChemCID,5281106,CID 5281106
PubChemCID:5281107,Drug,PubChemCID,5281107,1 alpha-hydroxyergocalciferol
PubChemCID:5281847,Drug,PubChemCID,5281847,rottlerin
PubChemCID:5281881,Drug,PubChemCID,5281881,Flupenthixol
